lineage,parent,children
BA.5,B.1.1.529,BA.5.2.44
B.1.1.529,B.1.1,BA.5.2.44
B.1.1,B.1,BA.5.2.44
B.1,B,BA.5.2.44
B,,BA.5.2.44
BA.5.2.45,BA.5.2,BA.5.2.45
BA.5.2,BA.5,BA.5.2.45
BA.5,B.1.1.529,BA.5.2.45
B.1.1.529,B.1.1,BA.5.2.45
B.1.1,B.1,BA.5.2.45
B.1,B,BA.5.2.45
B,,BA.5.2.45
BA.5.3,BA.5,BA.5.3
BA.5,B.1.1.529,BA.5.3
B.1.1.529,B.1.1,BA.5.3
B.1.1,B.1,BA.5.3
B.1,B,BA.5.3
B,,BA.5.3
BA.5.3.1,BA.5.3,BA.5.3.1
BA.5.3,BA.5,BA.5.3.1
BA.5,B.1.1.529,BA.5.3.1
B.1.1.529,B.1.1,BA.5.3.1
B.1.1,B.1,BA.5.3.1
B.1,B,BA.5.3.1
B,,BA.5.3.1
BE.1,BA.5.3.1,BE.1
BA.5.3.1,BA.5.3,BE.1
BA.5.3,BA.5,BE.1
BA.5,B.1.1.529,BE.1
B.1.1.529,B.1.1,BE.1
B.1.1,B.1,BE.1
B.1,B,BE.1
B,,BE.1
BE.1.1,BE.1,BE.1.1
BE.1,BA.5.3.1,BE.1.1
BA.5.3.1,BA.5.3,BE.1.1
BA.5.3,BA.5,BE.1.1
BA.5,B.1.1.529,BE.1.1
B.1.1.529,B.1.1,BE.1.1
B.1.1,B.1,BE.1.1
B.1,B,BE.1.1
B,,BE.1.1
BE.1.1.1,BE.1.1,BE.1.1.1
BE.1.1,BE.1,BE.1.1.1
BE.1,BA.5.3.1,BE.1.1.1
BA.5.3.1,BA.5.3,BE.1.1.1
BA.5.3,BA.5,BE.1.1.1
BA.5,B.1.1.529,BE.1.1.1
B.1.1.529,B.1.1,BE.1.1.1
B.1.1,B.1,BE.1.1.1
B.1,B,BE.1.1.1
B,,BE.1.1.1
BQ.1,BE.1.1.1,BQ.1
BE.1.1.1,BE.1.1,BQ.1
BE.1.1,BE.1,BQ.1
BE.1,BA.5.3.1,BQ.1
BA.5.3.1,BA.5.3,BQ.1
BA.5.3,BA.5,BQ.1
BA.5,B.1.1.529,BQ.1
B.1.1.529,B.1.1,BQ.1
B.1.1,B.1,BQ.1
B.1,B,BQ.1
B,,BQ.1
BQ.1.1,BQ.1,BQ.1.1
BQ.1,BE.1.1.1,BQ.1.1
BE.1.1.1,BE.1.1,BQ.1.1
BE.1.1,BE.1,BQ.1.1
BE.1,BA.5.3.1,BQ.1.1
BA.5.3.1,BA.5.3,BQ.1.1
BA.5.3,BA.5,BQ.1.1
BA.5,B.1.1.529,BQ.1.1
B.1.1.529,B.1.1,BQ.1.1
B.1.1,B.1,BQ.1.1
B.1,B,BQ.1.1
B,,BQ.1.1
BQ.1.1.1,BQ.1.1,BQ.1.1.1
BQ.1.1,BQ.1,BQ.1.1.1
BQ.1,BE.1.1.1,BQ.1.1.1
BE.1.1.1,BE.1.1,BQ.1.1.1
BE.1.1,BE.1,BQ.1.1.1
BE.1,BA.5.3.1,BQ.1.1.1
BA.5.3.1,BA.5.3,BQ.1.1.1
BA.5.3,BA.5,BQ.1.1.1
BA.5,B.1.1.529,BQ.1.1.1
B.1.1.529,B.1.1,BQ.1.1.1
B.1.1,B.1,BQ.1.1.1
B.1,B,BQ.1.1.1
B,,BQ.1.1.1
CZ.1,BQ.1.1.1,CZ.1
BQ.1.1.1,BQ.1.1,CZ.1
BQ.1.1,BQ.1,CZ.1
BQ.1,BE.1.1.1,CZ.1
BE.1.1.1,BE.1.1,CZ.1
BE.1.1,BE.1,CZ.1
BE.1,BA.5.3.1,CZ.1
BA.5.3.1,BA.5.3,CZ.1
BA.5.3,BA.5,CZ.1
BA.5,B.1.1.529,CZ.1
B.1.1.529,B.1.1,CZ.1
B.1.1,B.1,CZ.1
B.1,B,CZ.1
B,,CZ.1
BQ.1.1.2,BQ.1.1,BQ.1.1.2
BQ.1.1,BQ.1,BQ.1.1.2
BQ.1,BE.1.1.1,BQ.1.1.2
BE.1.1.1,BE.1.1,BQ.1.1.2
BE.1.1,BE.1,BQ.1.1.2
BE.1,BA.5.3.1,BQ.1.1.2
BA.5.3.1,BA.5.3,BQ.1.1.2
BA.5.3,BA.5,BQ.1.1.2
BA.5,B.1.1.529,BQ.1.1.2
B.1.1.529,B.1.1,BQ.1.1.2
B.1.1,B.1,BQ.1.1.2
B.1,B,BQ.1.1.2
B,,BQ.1.1.2
BQ.1.1.3,BQ.1.1,BQ.1.1.3
BQ.1.1,BQ.1,BQ.1.1.3
BQ.1,BE.1.1.1,BQ.1.1.3
BE.1.1.1,BE.1.1,BQ.1.1.3
BE.1.1,BE.1,BQ.1.1.3
BE.1,BA.5.3.1,BQ.1.1.3
BA.5.3.1,BA.5.3,BQ.1.1.3
BA.5.3,BA.5,BQ.1.1.3
BA.5,B.1.1.529,BQ.1.1.3
B.1.1.529,B.1.1,BQ.1.1.3
B.1.1,B.1,BQ.1.1.3
B.1,B,BQ.1.1.3
B,,BQ.1.1.3
BQ.1.1.4,BQ.1.1,BQ.1.1.4
BQ.1.1,BQ.1,BQ.1.1.4
BQ.1,BE.1.1.1,BQ.1.1.4
BE.1.1.1,BE.1.1,BQ.1.1.4
BE.1.1,BE.1,BQ.1.1.4
BE.1,BA.5.3.1,BQ.1.1.4
BA.5.3.1,BA.5.3,BQ.1.1.4
BA.5.3,BA.5,BQ.1.1.4
BA.5,B.1.1.529,BQ.1.1.4
B.1.1.529,B.1.1,BQ.1.1.4
B.1.1,B.1,BQ.1.1.4
B.1,B,BQ.1.1.4
B,,BQ.1.1.4
BQ.1.1.5,BQ.1.1,BQ.1.1.5
BQ.1.1,BQ.1,BQ.1.1.5
BQ.1,BE.1.1.1,BQ.1.1.5
BE.1.1.1,BE.1.1,BQ.1.1.5
BE.1.1,BE.1,BQ.1.1.5
BE.1,BA.5.3.1,BQ.1.1.5
BA.5.3.1,BA.5.3,BQ.1.1.5
BA.5.3,BA.5,BQ.1.1.5
BA.5,B.1.1.529,BQ.1.1.5
B.1.1.529,B.1.1,BQ.1.1.5
B.1.1,B.1,BQ.1.1.5
B.1,B,BQ.1.1.5
B,,BQ.1.1.5
BQ.1.1.6,BQ.1.1,BQ.1.1.6
BQ.1.1,BQ.1,BQ.1.1.6
BQ.1,BE.1.1.1,BQ.1.1.6
BE.1.1.1,BE.1.1,BQ.1.1.6
BE.1.1,BE.1,BQ.1.1.6
BE.1,BA.5.3.1,BQ.1.1.6
BA.5.3.1,BA.5.3,BQ.1.1.6
BA.5.3,BA.5,BQ.1.1.6
BA.5,B.1.1.529,BQ.1.1.6
B.1.1.529,B.1.1,BQ.1.1.6
B.1.1,B.1,BQ.1.1.6
B.1,B,BQ.1.1.6
B,,BQ.1.1.6
BQ.1.1.7,BQ.1.1,BQ.1.1.7
BQ.1.1,BQ.1,BQ.1.1.7
BQ.1,BE.1.1.1,BQ.1.1.7
BE.1.1.1,BE.1.1,BQ.1.1.7
BE.1.1,BE.1,BQ.1.1.7
BE.1,BA.5.3.1,BQ.1.1.7
BA.5.3.1,BA.5.3,BQ.1.1.7
BA.5.3,BA.5,BQ.1.1.7
BA.5,B.1.1.529,BQ.1.1.7
B.1.1.529,B.1.1,BQ.1.1.7
B.1.1,B.1,BQ.1.1.7
B.1,B,BQ.1.1.7
B,,BQ.1.1.7
DK.1,BQ.1.1.7,DK.1
BQ.1.1.7,BQ.1.1,DK.1
BQ.1.1,BQ.1,DK.1
BQ.1,BE.1.1.1,DK.1
BE.1.1.1,BE.1.1,DK.1
BE.1.1,BE.1,DK.1
BE.1,BA.5.3.1,DK.1
BA.5.3.1,BA.5.3,DK.1
BA.5.3,BA.5,DK.1
BA.5,B.1.1.529,DK.1
B.1.1.529,B.1.1,DK.1
B.1.1,B.1,DK.1
B.1,B,DK.1
B,,DK.1
BQ.1.1.8,BQ.1.1,BQ.1.1.8
BQ.1.1,BQ.1,BQ.1.1.8
BQ.1,BE.1.1.1,BQ.1.1.8
BE.1.1.1,BE.1.1,BQ.1.1.8
BE.1.1,BE.1,BQ.1.1.8
BE.1,BA.5.3.1,BQ.1.1.8
BA.5.3.1,BA.5.3,BQ.1.1.8
BA.5.3,BA.5,BQ.1.1.8
BA.5,B.1.1.529,BQ.1.1.8
B.1.1.529,B.1.1,BQ.1.1.8
B.1.1,B.1,BQ.1.1.8
B.1,B,BQ.1.1.8
B,,BQ.1.1.8
BQ.1.1.9,BQ.1.1,BQ.1.1.9
BQ.1.1,BQ.1,BQ.1.1.9
BQ.1,BE.1.1.1,BQ.1.1.9
BE.1.1.1,BE.1.1,BQ.1.1.9
BE.1.1,BE.1,BQ.1.1.9
BE.1,BA.5.3.1,BQ.1.1.9
BA.5.3.1,BA.5.3,BQ.1.1.9
BA.5.3,BA.5,BQ.1.1.9
BA.5,B.1.1.529,BQ.1.1.9
B.1.1.529,B.1.1,BQ.1.1.9
B.1.1,B.1,BQ.1.1.9
B.1,B,BQ.1.1.9
B,,BQ.1.1.9
BQ.1.1.10,BQ.1.1,BQ.1.1.10
BQ.1.1,BQ.1,BQ.1.1.10
BQ.1,BE.1.1.1,BQ.1.1.10
BE.1.1.1,BE.1.1,BQ.1.1.10
BE.1.1,BE.1,BQ.1.1.10
BE.1,BA.5.3.1,BQ.1.1.10
BA.5.3.1,BA.5.3,BQ.1.1.10
BA.5.3,BA.5,BQ.1.1.10
BA.5,B.1.1.529,BQ.1.1.10
B.1.1.529,B.1.1,BQ.1.1.10
B.1.1,B.1,BQ.1.1.10
B.1,B,BQ.1.1.10
B,,BQ.1.1.10
BQ.1.1.11,BQ.1.1,BQ.1.1.11
BQ.1.1,BQ.1,BQ.1.1.11
BQ.1,BE.1.1.1,BQ.1.1.11
BE.1.1.1,BE.1.1,BQ.1.1.11
BE.1.1,BE.1,BQ.1.1.11
BE.1,BA.5.3.1,BQ.1.1.11
BA.5.3.1,BA.5.3,BQ.1.1.11
BA.5.3,BA.5,BQ.1.1.11
BA.5,B.1.1.529,BQ.1.1.11
B.1.1.529,B.1.1,BQ.1.1.11
B.1.1,B.1,BQ.1.1.11
B.1,B,BQ.1.1.11
B,,BQ.1.1.11
BQ.1.1.12,BQ.1.1,BQ.1.1.12
BQ.1.1,BQ.1,BQ.1.1.12
BQ.1,BE.1.1.1,BQ.1.1.12
BE.1.1.1,BE.1.1,BQ.1.1.12
BE.1.1,BE.1,BQ.1.1.12
BE.1,BA.5.3.1,BQ.1.1.12
BA.5.3.1,BA.5.3,BQ.1.1.12
BA.5.3,BA.5,BQ.1.1.12
BA.5,B.1.1.529,BQ.1.1.12
B.1.1.529,B.1.1,BQ.1.1.12
B.1.1,B.1,BQ.1.1.12
B.1,B,BQ.1.1.12
B,,BQ.1.1.12
BQ.1.1.13,BQ.1.1,BQ.1.1.13
BQ.1.1,BQ.1,BQ.1.1.13
BQ.1,BE.1.1.1,BQ.1.1.13
BE.1.1.1,BE.1.1,BQ.1.1.13
BE.1.1,BE.1,BQ.1.1.13
BE.1,BA.5.3.1,BQ.1.1.13
BA.5.3.1,BA.5.3,BQ.1.1.13
BA.5.3,BA.5,BQ.1.1.13
BA.5,B.1.1.529,BQ.1.1.13
B.1.1.529,B.1.1,BQ.1.1.13
B.1.1,B.1,BQ.1.1.13
B.1,B,BQ.1.1.13
B,,BQ.1.1.13
BQ.1.1.14,BQ.1.1,BQ.1.1.14
BQ.1.1,BQ.1,BQ.1.1.14
BQ.1,BE.1.1.1,BQ.1.1.14
BE.1.1.1,BE.1.1,BQ.1.1.14
BE.1.1,BE.1,BQ.1.1.14
BE.1,BA.5.3.1,BQ.1.1.14
BA.5.3.1,BA.5.3,BQ.1.1.14
BA.5.3,BA.5,BQ.1.1.14
BA.5,B.1.1.529,BQ.1.1.14
B.1.1.529,B.1.1,BQ.1.1.14
B.1.1,B.1,BQ.1.1.14
B.1,B,BQ.1.1.14
B,,BQ.1.1.14
CW.1,BQ.1.1.14,CW.1
BQ.1.1.14,BQ.1.1,CW.1
BQ.1.1,BQ.1,CW.1
BQ.1,BE.1.1.1,CW.1
BE.1.1.1,BE.1.1,CW.1
BE.1.1,BE.1,CW.1
BE.1,BA.5.3.1,CW.1
BA.5.3.1,BA.5.3,CW.1
BA.5.3,BA.5,CW.1
BA.5,B.1.1.529,CW.1
B.1.1.529,B.1.1,CW.1
B.1.1,B.1,CW.1
B.1,B,CW.1
B,,CW.1
BQ.1.1.15,BQ.1.1,BQ.1.1.15
BQ.1.1,BQ.1,BQ.1.1.15
BQ.1,BE.1.1.1,BQ.1.1.15
BE.1.1.1,BE.1.1,BQ.1.1.15
BE.1.1,BE.1,BQ.1.1.15
BE.1,BA.5.3.1,BQ.1.1.15
BA.5.3.1,BA.5.3,BQ.1.1.15
BA.5.3,BA.5,BQ.1.1.15
BA.5,B.1.1.529,BQ.1.1.15
B.1.1.529,B.1.1,BQ.1.1.15
B.1.1,B.1,BQ.1.1.15
B.1,B,BQ.1.1.15
B,,BQ.1.1.15
DM.1,BQ.1.1.15,DM.1
BQ.1.1.15,BQ.1.1,DM.1
BQ.1.1,BQ.1,DM.1
BQ.1,BE.1.1.1,DM.1
BE.1.1.1,BE.1.1,DM.1
BE.1.1,BE.1,DM.1
BE.1,BA.5.3.1,DM.1
BA.5.3.1,BA.5.3,DM.1
BA.5.3,BA.5,DM.1
BA.5,B.1.1.529,DM.1
B.1.1.529,B.1.1,DM.1
B.1.1,B.1,DM.1
B.1,B,DM.1
B,,DM.1
BQ.1.1.16,BQ.1.1,BQ.1.1.16
BQ.1.1,BQ.1,BQ.1.1.16
BQ.1,BE.1.1.1,BQ.1.1.16
BE.1.1.1,BE.1.1,BQ.1.1.16
BE.1.1,BE.1,BQ.1.1.16
BE.1,BA.5.3.1,BQ.1.1.16
BA.5.3.1,BA.5.3,BQ.1.1.16
BA.5.3,BA.5,BQ.1.1.16
BA.5,B.1.1.529,BQ.1.1.16
B.1.1.529,B.1.1,BQ.1.1.16
B.1.1,B.1,BQ.1.1.16
B.1,B,BQ.1.1.16
B,,BQ.1.1.16
BQ.1.1.17,BQ.1.1,BQ.1.1.17
BQ.1.1,BQ.1,BQ.1.1.17
BQ.1,BE.1.1.1,BQ.1.1.17
BE.1.1.1,BE.1.1,BQ.1.1.17
BE.1.1,BE.1,BQ.1.1.17
BE.1,BA.5.3.1,BQ.1.1.17
BA.5.3.1,BA.5.3,BQ.1.1.17
BA.5.3,BA.5,BQ.1.1.17
BA.5,B.1.1.529,BQ.1.1.17
B.1.1.529,B.1.1,BQ.1.1.17
B.1.1,B.1,BQ.1.1.17
B.1,B,BQ.1.1.17
B,,BQ.1.1.17
BQ.1.1.18,BQ.1.1,BQ.1.1.18
BQ.1.1,BQ.1,BQ.1.1.18
BQ.1,BE.1.1.1,BQ.1.1.18
BE.1.1.1,BE.1.1,BQ.1.1.18
BE.1.1,BE.1,BQ.1.1.18
BE.1,BA.5.3.1,BQ.1.1.18
BA.5.3.1,BA.5.3,BQ.1.1.18
BA.5.3,BA.5,BQ.1.1.18
BA.5,B.1.1.529,BQ.1.1.18
B.1.1.529,B.1.1,BQ.1.1.18
B.1.1,B.1,BQ.1.1.18
B.1,B,BQ.1.1.18
B,,BQ.1.1.18
BQ.1.1.19,BQ.1.1,BQ.1.1.19
BQ.1.1,BQ.1,BQ.1.1.19
BQ.1,BE.1.1.1,BQ.1.1.19
BE.1.1.1,BE.1.1,BQ.1.1.19
BE.1.1,BE.1,BQ.1.1.19
BE.1,BA.5.3.1,BQ.1.1.19
BA.5.3.1,BA.5.3,BQ.1.1.19
BA.5.3,BA.5,BQ.1.1.19
BA.5,B.1.1.529,BQ.1.1.19
B.1.1.529,B.1.1,BQ.1.1.19
B.1.1,B.1,BQ.1.1.19
B.1,B,BQ.1.1.19
B,,BQ.1.1.19
BQ.1.1.20,BQ.1.1,BQ.1.1.20
BQ.1.1,BQ.1,BQ.1.1.20
BQ.1,BE.1.1.1,BQ.1.1.20
BE.1.1.1,BE.1.1,BQ.1.1.20
BE.1.1,BE.1,BQ.1.1.20
BE.1,BA.5.3.1,BQ.1.1.20
BA.5.3.1,BA.5.3,BQ.1.1.20
BA.5.3,BA.5,BQ.1.1.20
BA.5,B.1.1.529,BQ.1.1.20
B.1.1.529,B.1.1,BQ.1.1.20
B.1.1,B.1,BQ.1.1.20
B.1,B,BQ.1.1.20
B,,BQ.1.1.20
BQ.1.1.21,BQ.1.1,BQ.1.1.21
BQ.1.1,BQ.1,BQ.1.1.21
BQ.1,BE.1.1.1,BQ.1.1.21
BE.1.1.1,BE.1.1,BQ.1.1.21
BE.1.1,BE.1,BQ.1.1.21
BE.1,BA.5.3.1,BQ.1.1.21
BA.5.3.1,BA.5.3,BQ.1.1.21
BA.5.3,BA.5,BQ.1.1.21
BA.5,B.1.1.529,BQ.1.1.21
B.1.1.529,B.1.1,BQ.1.1.21
B.1.1,B.1,BQ.1.1.21
B.1,B,BQ.1.1.21
B,,BQ.1.1.21
BQ.1.1.22,BQ.1.1,BQ.1.1.22
BQ.1.1,BQ.1,BQ.1.1.22
BQ.1,BE.1.1.1,BQ.1.1.22
BE.1.1.1,BE.1.1,BQ.1.1.22
BE.1.1,BE.1,BQ.1.1.22
BE.1,BA.5.3.1,BQ.1.1.22
BA.5.3.1,BA.5.3,BQ.1.1.22
BA.5.3,BA.5,BQ.1.1.22
BA.5,B.1.1.529,BQ.1.1.22
B.1.1.529,B.1.1,BQ.1.1.22
B.1.1,B.1,BQ.1.1.22
B.1,B,BQ.1.1.22
B,,BQ.1.1.22
BQ.1.1.23,BQ.1.1,BQ.1.1.23
BQ.1.1,BQ.1,BQ.1.1.23
BQ.1,BE.1.1.1,BQ.1.1.23
BE.1.1.1,BE.1.1,BQ.1.1.23
BE.1.1,BE.1,BQ.1.1.23
BE.1,BA.5.3.1,BQ.1.1.23
BA.5.3.1,BA.5.3,BQ.1.1.23
BA.5.3,BA.5,BQ.1.1.23
BA.5,B.1.1.529,BQ.1.1.23
B.1.1.529,B.1.1,BQ.1.1.23
B.1.1,B.1,BQ.1.1.23
B.1,B,BQ.1.1.23
B,,BQ.1.1.23
BQ.1.1.24,BQ.1.1,BQ.1.1.24
BQ.1.1,BQ.1,BQ.1.1.24
BQ.1,BE.1.1.1,BQ.1.1.24
BE.1.1.1,BE.1.1,BQ.1.1.24
BE.1.1,BE.1,BQ.1.1.24
BE.1,BA.5.3.1,BQ.1.1.24
BA.5.3.1,BA.5.3,BQ.1.1.24
BA.5.3,BA.5,BQ.1.1.24
BA.5,B.1.1.529,BQ.1.1.24
B.1.1.529,B.1.1,BQ.1.1.24
B.1.1,B.1,BQ.1.1.24
B.1,B,BQ.1.1.24
B,,BQ.1.1.24
BQ.1.1.25,BQ.1.1,BQ.1.1.25
BQ.1.1,BQ.1,BQ.1.1.25
BQ.1,BE.1.1.1,BQ.1.1.25
BE.1.1.1,BE.1.1,BQ.1.1.25
BE.1.1,BE.1,BQ.1.1.25
BE.1,BA.5.3.1,BQ.1.1.25
BA.5.3.1,BA.5.3,BQ.1.1.25
BA.5.3,BA.5,BQ.1.1.25
BA.5,B.1.1.529,BQ.1.1.25
B.1.1.529,B.1.1,BQ.1.1.25
B.1.1,B.1,BQ.1.1.25
B.1,B,BQ.1.1.25
B,,BQ.1.1.25
BQ.1.1.26,BQ.1.1,BQ.1.1.26
BQ.1.1,BQ.1,BQ.1.1.26
BQ.1,BE.1.1.1,BQ.1.1.26
BE.1.1.1,BE.1.1,BQ.1.1.26
BE.1.1,BE.1,BQ.1.1.26
BE.1,BA.5.3.1,BQ.1.1.26
BA.5.3.1,BA.5.3,BQ.1.1.26
BA.5.3,BA.5,BQ.1.1.26
BA.5,B.1.1.529,BQ.1.1.26
B.1.1.529,B.1.1,BQ.1.1.26
B.1.1,B.1,BQ.1.1.26
B.1,B,BQ.1.1.26
B,,BQ.1.1.26
BQ.1.1.27,BQ.1.1,BQ.1.1.27
BQ.1.1,BQ.1,BQ.1.1.27
BQ.1,BE.1.1.1,BQ.1.1.27
BE.1.1.1,BE.1.1,BQ.1.1.27
BE.1.1,BE.1,BQ.1.1.27
BE.1,BA.5.3.1,BQ.1.1.27
BA.5.3.1,BA.5.3,BQ.1.1.27
BA.5.3,BA.5,BQ.1.1.27
BA.5,B.1.1.529,BQ.1.1.27
B.1.1.529,B.1.1,BQ.1.1.27
B.1.1,B.1,BQ.1.1.27
B.1,B,BQ.1.1.27
B,,BQ.1.1.27
BQ.1.1.28,BQ.1.1,BQ.1.1.28
BQ.1.1,BQ.1,BQ.1.1.28
BQ.1,BE.1.1.1,BQ.1.1.28
BE.1.1.1,BE.1.1,BQ.1.1.28
BE.1.1,BE.1,BQ.1.1.28
BE.1,BA.5.3.1,BQ.1.1.28
BA.5.3.1,BA.5.3,BQ.1.1.28
BA.5.3,BA.5,BQ.1.1.28
BA.5,B.1.1.529,BQ.1.1.28
B.1.1.529,B.1.1,BQ.1.1.28
B.1.1,B.1,BQ.1.1.28
B.1,B,BQ.1.1.28
B,,BQ.1.1.28
BQ.1.2,BQ.1,BQ.1.2
BQ.1,BE.1.1.1,BQ.1.2
BE.1.1.1,BE.1.1,BQ.1.2
BE.1.1,BE.1,BQ.1.2
BE.1,BA.5.3.1,BQ.1.2
BA.5.3.1,BA.5.3,BQ.1.2
BA.5.3,BA.5,BQ.1.2
BA.5,B.1.1.529,BQ.1.2
B.1.1.529,B.1.1,BQ.1.2
B.1.1,B.1,BQ.1.2
B.1,B,BQ.1.2
B,,BQ.1.2
BQ.1.3,BQ.1,BQ.1.3
BQ.1,BE.1.1.1,BQ.1.3
BE.1.1.1,BE.1.1,BQ.1.3
BE.1.1,BE.1,BQ.1.3
BE.1,BA.5.3.1,BQ.1.3
BA.5.3.1,BA.5.3,BQ.1.3
BA.5.3,BA.5,BQ.1.3
BA.5,B.1.1.529,BQ.1.3
B.1.1.529,B.1.1,BQ.1.3
B.1.1,B.1,BQ.1.3
B.1,B,BQ.1.3
B,,BQ.1.3
BQ.1.4,BQ.1,BQ.1.4
BQ.1,BE.1.1.1,BQ.1.4
BE.1.1.1,BE.1.1,BQ.1.4
BE.1.1,BE.1,BQ.1.4
BE.1,BA.5.3.1,BQ.1.4
BA.5.3.1,BA.5.3,BQ.1.4
BA.5.3,BA.5,BQ.1.4
BA.5,B.1.1.529,BQ.1.4
B.1.1.529,B.1.1,BQ.1.4
B.1.1,B.1,BQ.1.4
B.1,B,BQ.1.4
B,,BQ.1.4
BQ.1.5,BQ.1,BQ.1.5
BQ.1,BE.1.1.1,BQ.1.5
BE.1.1.1,BE.1.1,BQ.1.5
BE.1.1,BE.1,BQ.1.5
BE.1,BA.5.3.1,BQ.1.5
BA.5.3.1,BA.5.3,BQ.1.5
BA.5.3,BA.5,BQ.1.5
BA.5,B.1.1.529,BQ.1.5
B.1.1.529,B.1.1,BQ.1.5
B.1.1,B.1,BQ.1.5
B.1,B,BQ.1.5
B,,BQ.1.5
BQ.1.6,BQ.1,BQ.1.6
BQ.1,BE.1.1.1,BQ.1.6
BE.1.1.1,BE.1.1,BQ.1.6
BE.1.1,BE.1,BQ.1.6
BE.1,BA.5.3.1,BQ.1.6
BA.5.3.1,BA.5.3,BQ.1.6
BA.5.3,BA.5,BQ.1.6
BA.5,B.1.1.529,BQ.1.6
B.1.1.529,B.1.1,BQ.1.6
B.1.1,B.1,BQ.1.6
B.1,B,BQ.1.6
B,,BQ.1.6
BQ.1.7,BQ.1,BQ.1.7
BQ.1,BE.1.1.1,BQ.1.7
BE.1.1.1,BE.1.1,BQ.1.7
BE.1.1,BE.1,BQ.1.7
BE.1,BA.5.3.1,BQ.1.7
BA.5.3.1,BA.5.3,BQ.1.7
BA.5.3,BA.5,BQ.1.7
BA.5,B.1.1.529,BQ.1.7
B.1.1.529,B.1.1,BQ.1.7
B.1.1,B.1,BQ.1.7
B.1,B,BQ.1.7
B,,BQ.1.7
BQ.1.8,BQ.1,BQ.1.8
BQ.1,BE.1.1.1,BQ.1.8
BE.1.1.1,BE.1.1,BQ.1.8
BE.1.1,BE.1,BQ.1.8
BE.1,BA.5.3.1,BQ.1.8
BA.5.3.1,BA.5.3,BQ.1.8
BA.5.3,BA.5,BQ.1.8
BA.5,B.1.1.529,BQ.1.8
B.1.1.529,B.1.1,BQ.1.8
B.1.1,B.1,BQ.1.8
B.1,B,BQ.1.8
B,,BQ.1.8
BQ.1.8.1,BQ.1.8,BQ.1.8.1
BQ.1.8,BQ.1,BQ.1.8.1
BQ.1,BE.1.1.1,BQ.1.8.1
BE.1.1.1,BE.1.1,BQ.1.8.1
BE.1.1,BE.1,BQ.1.8.1
BE.1,BA.5.3.1,BQ.1.8.1
BA.5.3.1,BA.5.3,BQ.1.8.1
BA.5.3,BA.5,BQ.1.8.1
BA.5,B.1.1.529,BQ.1.8.1
B.1.1.529,B.1.1,BQ.1.8.1
B.1.1,B.1,BQ.1.8.1
B.1,B,BQ.1.8.1
B,,BQ.1.8.1
BQ.1.8.2,BQ.1.8,BQ.1.8.2
BQ.1.8,BQ.1,BQ.1.8.2
BQ.1,BE.1.1.1,BQ.1.8.2
BE.1.1.1,BE.1.1,BQ.1.8.2
BE.1.1,BE.1,BQ.1.8.2
BE.1,BA.5.3.1,BQ.1.8.2
BA.5.3.1,BA.5.3,BQ.1.8.2
BA.5.3,BA.5,BQ.1.8.2
BA.5,B.1.1.529,BQ.1.8.2
B.1.1.529,B.1.1,BQ.1.8.2
B.1.1,B.1,BQ.1.8.2
B.1,B,BQ.1.8.2
B,,BQ.1.8.2
BQ.1.9,BQ.1,BQ.1.9
BQ.1,BE.1.1.1,BQ.1.9
BE.1.1.1,BE.1.1,BQ.1.9
BE.1.1,BE.1,BQ.1.9
BE.1,BA.5.3.1,BQ.1.9
BA.5.3.1,BA.5.3,BQ.1.9
BA.5.3,BA.5,BQ.1.9
BA.5,B.1.1.529,BQ.1.9
B.1.1.529,B.1.1,BQ.1.9
B.1.1,B.1,BQ.1.9
B.1,B,BQ.1.9
B,,BQ.1.9
BQ.1.10,BQ.1,BQ.1.10
BQ.1,BE.1.1.1,BQ.1.10
BE.1.1.1,BE.1.1,BQ.1.10
BE.1.1,BE.1,BQ.1.10
BE.1,BA.5.3.1,BQ.1.10
BA.5.3.1,BA.5.3,BQ.1.10
BA.5.3,BA.5,BQ.1.10
BA.5,B.1.1.529,BQ.1.10
B.1.1.529,B.1.1,BQ.1.10
B.1.1,B.1,BQ.1.10
B.1,B,BQ.1.10
B,,BQ.1.10
BQ.1.10.1,BQ.1.10,BQ.1.10.1
BQ.1.10,BQ.1,BQ.1.10.1
BQ.1,BE.1.1.1,BQ.1.10.1
BE.1.1.1,BE.1.1,BQ.1.10.1
BE.1.1,BE.1,BQ.1.10.1
BE.1,BA.5.3.1,BQ.1.10.1
BA.5.3.1,BA.5.3,BQ.1.10.1
BA.5.3,BA.5,BQ.1.10.1
BA.5,B.1.1.529,BQ.1.10.1
B.1.1.529,B.1.1,BQ.1.10.1
B.1.1,B.1,BQ.1.10.1
B.1,B,BQ.1.10.1
B,,BQ.1.10.1
BQ.1.11,BQ.1,BQ.1.11
BQ.1,BE.1.1.1,BQ.1.11
BE.1.1.1,BE.1.1,BQ.1.11
BE.1.1,BE.1,BQ.1.11
BE.1,BA.5.3.1,BQ.1.11
BA.5.3.1,BA.5.3,BQ.1.11
BA.5.3,BA.5,BQ.1.11
BA.5,B.1.1.529,BQ.1.11
B.1.1.529,B.1.1,BQ.1.11
B.1.1,B.1,BQ.1.11
B.1,B,BQ.1.11
B,,BQ.1.11
BQ.1.12,BQ.1,BQ.1.12
BQ.1,BE.1.1.1,BQ.1.12
BE.1.1.1,BE.1.1,BQ.1.12
BE.1.1,BE.1,BQ.1.12
